1;Substantive;Mr n;der Herr;This is my boss, Mr Paul Brown.;Das ist mein Chef, Herr Paul Brown.;;;;;;;;;;;;;;;;;;;;;;;;
3748;Adjektive und Adverbien;blue adj;blau;Mary has lovely blue eyes.;Mary hat schöne blaue Augen.;;;;;;;;;;;;;;;;;;;;;;;;
3749;Adjektive und Adverbien;orange adj;orange;;;;;;;;;;;;;;;;;;;;;;;;;;
3750;Adjektive und Adverbien;green adj;grün;The trees are green again.;Die Bäume sind wieder grün.;;;;;;;;;;;;;;;;;;;;;;;;
3751;Adjektive und Adverbien;violet adj;violett;;;;;;;;;;;;;;;;;;;;;;;;;;
3752;Adjektive und Adverbien;grey adj BE;grau BE;The grey suit looks elegant.;Der graue Anzug wirkt elegant.;;;;;;;;;;;;;;;;;;;;;;;;
3753;Adjektive und Adverbien;gray adj AE;grau AE;;;;;;;;;;;;;;;;;;;;;;;;;;
3754;Adjektive und Adverbien;pink adj;rosa;I gave her pink roses.;Ich schenkte ihr rosa Rosen.;;;;;;;;;;;;;;;;;;;;;;;;
3755;Adjektive und Adverbien;colourful adj BE;bunt BE;;;;;;;;;;;;;;;;;;;;;;;;;;
3756;Adjektive und Adverbien;colorful adj AE;bunt AE;;;;;;;;;;;;;;;;;;;;;;;;;;
3757;Substantive;shape n;die Form, die Gestalt;That cloud has the shape of a dog.;Die Wolke dort hat die Form eines Hundes.;;;;;;;;;;;;;;;;;;;;;;;;
3758;Substantive;circle n;der Kreis;The teacher drew a circle.;Der Lehrer zog einen Kreis.;;;;;;;;;;;;;;;;;;;;;;;;
3759;Adjektive und Adverbien;round adj;rund;A round table stood in the middle.;In der Mitte stand ein runder Tisch.;;;;;;;;;;;;;;;;;;;;;;;;
3760;Substantive;rectangle n;das Rechteck;;;;;;;;;;;;;;;;;;;;;;;;;;
3761;Substantive;triangle n;das Dreieck;;;;;;;;;;;;;;;;;;;;;;;;;;
3762;Substantive;cross n;das Kreuz;Put a cross next to your name.;Mach ein Kreuz neben deinem Namen!;;;;;;;;;;;;;;;;;;;;;;;;
3763;Substantive;corner n;die Ecke;A car came round the corner.;Ein Wagen kam um die (Straßen)Ecke.;The boy hit his head on the corner of the table.;Der Junge schlug mit dem Kopf an der Ecke des Tisches auf.;;;;;;;;;;;;;;;;;;;;;;
3764;Adjektive und Adverbien;angular adj;eckig;;;;;;;;;;;;;;;;;;;;;;;;;;
3765;Substantive;angle n;der Winkel;;;;;;;;;;;;;;;;;;;;;;;;;;
3766;Substantive;sphere n;die Kugel;;;;;;;;;;;;;;;;;;;;;;;;;;
3767;Substantive;edge n;der Rand, die Kante;She had put her glass too near the edge of the table.;Sie hatte ihr Glas zu nahe an die Tischkante gestellt.;;;;;;;;;;;;;;;;;;;;;;;;
3768;Adjektive und Adverbien;flat adj;flach;The country is very flat here.;Das Land ist hier sehr flach.;;;;;;;;;;;;;;;;;;;;;;;;
3769;Substantive;point n;der Punkt, die Spitze;Sue broke the point of her pencil.;Sue brach die Spitze ihres Bleistifts ab.;;;;;;;;;;;;;;;;;;;;;;;;
3770;Adjektive und Adverbien;pointed adj;spitz;She had long pointed fingernails.;Sie hatte lange, spitze Fingernägel.;;;;;;;;;;;;;;;;;;;;;;;;
3771;Substantive;arrow n;der Pfeil;Arrows are shot from a bow.;Pfeile werden von einem Bogen abgeschossen.;The arrows (->) showed us which way to go.;Die Pfeile zeigten uns den Weg.;;;;;;;;;;;;;;;;;;;;;;
3772;Sonstige;zero num;null;;;;;;;;;;;;;;;;;;;;;;;;;;
3773;Sonstige;one num;eins;;;;;;;;;;;;;;;;;;;;;;;;;;
3774;Sonstige;two num;zwei;;;;;;;;;;;;;;;;;;;;;;;;;;
3775;Sonstige;three num;drei;;;;;;;;;;;;;;;;;;;;;;;;;;
3776;Sonstige;four num;vier;;;;;;;;;;;;;;;;;;;;;;;;;;
3777;Sonstige;five num;fünf;;;;;;;;;;;;;;;;;;;;;;;;;;
3778;Sonstige;six num;sechs;;;;;;;;;;;;;;;;;;;;;;;;;;
3779;Sonstige;seven num;sieben;;;;;;;;;;;;;;;;;;;;;;;;;;
3780;Sonstige;eight num;acht;;;;;;;;;;;;;;;;;;;;;;;;;;
3781;Sonstige;nine num;neun;;;;;;;;;;;;;;;;;;;;;;;;;;
3782;Sonstige;ten num;zehn;;;;;;;;;;;;;;;;;;;;;;;;;;
3783;Sonstige;eleven num;elf;;;;;;;;;;;;;;;;;;;;;;;;;;
3784;Sonstige;twelve num;zwölf;;;;;;;;;;;;;;;;;;;;;;;;;;
3785;Sonstige;thirteen num;dreizehn;;;;;;;;;;;;;;;;;;;;;;;;;;
3786;Sonstige;fourteen num;vierzehn;;;;;;;;;;;;;;;;;;;;;;;;;;
3787;Sonstige;fifteen num;fünfzehn;;;;;;;;;;;;;;;;;;;;;;;;;;
3788;Sonstige;sixteen num;sechzehn;;;;;;;;;;;;;;;;;;;;;;;;;;
3789;Sonstige;seventeen num;siebzehn;;;;;;;;;;;;;;;;;;;;;;;;;;
3790;Sonstige;eighteen num;achtzehn;;;;;;;;;;;;;;;;;;;;;;;;;;
3791;Sonstige;nineteen num;neunzehn;;;;;;;;;;;;;;;;;;;;;;;;;;
3792;Sonstige;twenty num;zwanzig;;;;;;;;;;;;;;;;;;;;;;;;;;
3793;Sonstige;twenty-one num;einundzwanzig;;;;;;;;;;;;;;;;;;;;;;;;;;
3794;Sonstige;twenty-two num;zweiundzwanzig;;;;;;;;;;;;;;;;;;;;;;;;;;
3795;Sonstige;thirty num;dreißig;;;;;;;;;;;;;;;;;;;;;;;;;;
3796;Sonstige;forty num;vierzig;;;;;;;;;;;;;;;;;;;;;;;;;;
3797;Sonstige;fifty num;fünfzig;;;;;;;;;;;;;;;;;;;;;;;;;;
3798;Sonstige;sixty num;sechzig;;;;;;;;;;;;;;;;;;;;;;;;;;
3799;Sonstige;seventy num;siebzig;;;;;;;;;;;;;;;;;;;;;;;;;;
3800;Sonstige;eighty num;achtzig;;;;;;;;;;;;;;;;;;;;;;;;;;
3801;Sonstige;ninety num;neunzig;;;;;;;;;;;;;;;;;;;;;;;;;;
3802;Sonstige;(one) hundred num;(ein)hundert;;;;;;;;;;;;;;;;;;;;;;;;;;
3803;Sonstige;(one) thousand num;(ein)tausend;;;;;;;;;;;;;;;;;;;;;;;;;;
3804;Sonstige;one million num;eine Million;;;;;;;;;;;;;;;;;;;;;;;;;;
3805;Sonstige;one billion num;eine Milliarde;;;;;;;;;;;;;;;;;;;;;;;;;;
3806;Substantive;number n;die Zahl, die Nummer, die Anzahl;Many people think that the number 13 is an unlucky number.;Viele glauben, dass die Zahl 13 eine Unglückszahl sei.;Simon lives on Dawson Street at number 25.;Simon wohnt in der Dawson Street, Nummer 25.;Although it's a small town, there are a number of bookshops.;Obwohl die Stadt klein ist, gibt es eine Anzahl von Buchläden.;What numbers came up in the lottery?;Welche Zahlen wurden im Lotto gezogen?;;;;;;;;;;;;;;;;;;
3807;Verben;count v;zählen;Sandra can count from one to ten in Chinese.;Sandra kann auf Chinesisch von eins bis zehn zählen.;;;;;;;;;;;;;;;;;;;;;;;;
3808;Substantive;digit n;die Ziffer;Jonathan's telephone number has nine digits.;Jonathans Telefonnummer hat neun Ziffern.;;;;;;;;;;;;;;;;;;;;;;;;
3809;Substantive;sum n;die Summe;The sum of 6 and 4 is 10.;Die Summe aus 6 und 4 beträgt 10.;They had to pay a large sum.;Sie mussten eine große Summe zahlen.;;;;;;;;;;;;;;;;;;;;;;
3810;Substantive;difference n;die Differenz, der Unterschied;Tom got 18 and Jim 9 - that's a difference of 9 votes.;Tom erhielt 18 und Jim 9 - das ist eine Differenz von 9 Stimmen.;I see no difference between the original and the copy.;Ich sehe keinen Unterschied zwischen dem Original und der Kopie.;Do you see the difference?;Sehen Sie den Unterschied?;;;;;;;;;;;;;;;;;;;;
3811;Verben;calculate v;(er)rechnen, ausrechnen;Liz calculated that she would have to save $200 a month.;Liz rechnete aus, dass sie $200 pro Monat würde sparen müssen.;;;;;;;;;;;;;;;;;;;;;;;;
3812;Verben;subtract v;subtrahieren;If you subtract 10 from 100 you get 90.;Wenn man 10 von 100 subtrahiert, erhält man 90.;;;;;;;;;;;;;;;;;;;;;;;;
3813;Verben;multiply v;multiplizieren;You have to multiply the number of miles by 1.6.;Man muss die Meilen mit 1,6 multiplizieren.;Three multiplied by two is six.;Drei multipliziert mit zwei ist sechs.;;;;;;;;;;;;;;;;;;;;;;
3814;Verben;divide v;dividieren;You have to divide the kilometres by 1.6.;Man muss die Kilometer durch 1,6 dividieren.;;;;;;;;;;;;;;;;;;;;;;;;
3815;Sonstige;first num;erster, erste, erstes;;;;;;;;;;;;;;;;;;;;;;;;;;
3816;Sonstige;second num;zweiter, zweite, zweites;;;;;;;;;;;;;;;;;;;;;;;;;;
3817;Sonstige;third num;dritter, dritte, drittes;;;;;;;;;;;;;;;;;;;;;;;;;;
3818;Sonstige;fourth num;vierter, vierte, viertes;;;;;;;;;;;;;;;;;;;;;;;;;;
3819;Sonstige;fifth num;fünfter, fünfte, fünftes;;;;;;;;;;;;;;;;;;;;;;;;;;
3820;Sonstige;sixth num;sechster, sechste, sechstes;;;;;;;;;;;;;;;;;;;;;;;;;;
3821;Sonstige;seventh num;siebenter, siebente, siebentes;;;;;;;;;;;;;;;;;;;;;;;;;;
3822;Sonstige;eighth num;achter, achte, achtes;;;;;;;;;;;;;;;;;;;;;;;;;;
3823;Sonstige;ninth num;neunter, neunte, neuntes;;;;;;;;;;;;;;;;;;;;;;;;;;
3824;Sonstige;tenth num;zehnter, zehnte, zehntes;;;;;;;;;;;;;;;;;;;;;;;;;;
3825;Sonstige;eleventh num;elfter, elfte, elftes;;;;;;;;;;;;;;;;;;;;;;;;;;
3826;Sonstige;twelfth num;zwölfter, zwölfte, zwölftes;;;;;;;;;;;;;;;;;;;;;;;;;;
3827;Sonstige;thirteenth num;dreizehnter, dreizehnte, dreizehntes;;;;;;;;;;;;;;;;;;;;;;;;;;
3828;Sonstige;fourteenth num;vierzehnter, vierzehnte, vierzehntes;;;;;;;;;;;;;;;;;;;;;;;;;;
3829;Sonstige;fifteenth num;fünfzehnter, fünfzehnte, fünfzehntes;;;;;;;;;;;;;;;;;;;;;;;;;;
3830;Sonstige;sixteenth num;sechzehnter, sechzehnte, sechzehntes;;;;;;;;;;;;;;;;;;;;;;;;;;
3831;Sonstige;seventeenth num;siebzehnter, siebzehnte, siebzehntes;;;;;;;;;;;;;;;;;;;;;;;;;;
3832;Sonstige;eighteenth num;achtzehnter, achtzehnte, achtzehntes;;;;;;;;;;;;;;;;;;;;;;;;;;
3833;Sonstige;nineteenth num;neunzehnter, neunzehnte, neunzehntes;;;;;;;;;;;;;;;;;;;;;;;;;;
3834;Sonstige;twentieth num;zwanzigster, zwanzigste, zwanzigstes;;;;;;;;;;;;;;;;;;;;;;;;;;
3835;Sonstige;twenty-first num;einundzwanzigster, einundzwanzigste, einundzwanzigstes;;;;;;;;;;;;;;;;;;;;;;;;;;
3836;Sonstige;twenty-second num;zweiundzwanzigster, zweiundzwanzigste, zweiundzwanzigstes;;;;;;;;;;;;;;;;;;;;;;;;;;
3837;Sonstige;twenty-third num;dreiundzwanzigster, dreiundzwanzigste, dreiundzwanzigstes;;;;;;;;;;;;;;;;;;;;;;;;;;
3838;Sonstige;twenty-fourth num;vierundzwanzigster, vierundzwanzigste, vierundzwanzigstes;;;;;;;;;;;;;;;;;;;;;;;;;;
3839;Sonstige;thirtieth num;dreißigster, dreißigste, dreißigstes;;;;;;;;;;;;;;;;;;;;;;;;;;
3840;Sonstige;fortieth num;vierzigster, vierzigste, vierzigstes;;;;;;;;;;;;;;;;;;;;;;;;;;
3841;Sonstige;fiftieth num;fünfzigster, fünfzigste, fünfzigstes;;;;;;;;;;;;;;;;;;;;;;;;;;
3842;Sonstige;sixtieth num;sechzigster, sechzigste, sechzigstes;;;;;;;;;;;;;;;;;;;;;;;;;;
3843;Sonstige;seventieth num;siebzigster, siebzigste, siebzigstes;;;;;;;;;;;;;;;;;;;;;;;;;;
3844;Sonstige;eightieth num;achtzigster, achtzigste, achtzigstes;;;;;;;;;;;;;;;;;;;;;;;;;;
3845;Sonstige;ninetieth num;neunzigster, neunzigste, neunzigstes;;;;;;;;;;;;;;;;;;;;;;;;;;
3846;Sonstige;hundredth num;hundertster, hundertste, hundertstes;;;;;;;;;;;;;;;;;;;;;;;;;;
3847;Sonstige;thousandth num;tausendster, tausendste, tausendstes;;;;;;;;;;;;;;;;;;;;;;;;;;
3848;Sonstige;millionth num;millionster, millionste, millionstes;;;;;;;;;;;;;;;;;;;;;;;;;;
3849;Substantive;metre n BE;der Meter BE;1 meter = 39.37 inches;1 Meter = 39,37 Inch;;;;;;;;;;;;;;;;;;;;;;;;
3850;Substantive;meter n AE;der Meter AE;;;;;;;;;;;;;;;;;;;;;;;;;;
3851;Substantive;centimetre n BE;der Zentimeter BE;1 centimetre = 0.3937 inches;1 Zentimeter = 0,3937 Inch;;;;;;;;;;;;;;;;;;;;;;;;
3852;Substantive;centimeter n AE;der Zentimeter AE;;;;;;;;;;;;;;;;;;;;;;;;;;
3853;Substantive;millimetre n BE;der Millimeter BE;;;;;;;;;;;;;;;;;;;;;;;;;;
3854;Substantive;millimeter n AE;der Millimeter AE;;;;;;;;;;;;;;;;;;;;;;;;;;
3855;Substantive;kilometre n BE;der Kilometer BE;1 kilometre = 0.6214 miles;1 Kilometer = 0,6214 Meilen;;;;;;;;;;;;;;;;;;;;;;;;
3856;Substantive;kilometer n AE;der Kilometer AE;;;;;;;;;;;;;;;;;;;;;;;;;;
3857;Substantive;mile n;die Meile;1 mile = 1.609 km.;1 Meile = 1,609 km;1 nautical mile = 1.852 km.;1 nautische Meile = 1,852 km;;;;;;;;;;;;;;;;;;;;;;
3858;Substantive;yard n;das Yard;The pupils were in the school yard.;Die Kinder waren auf dem Schulhof.;1 yard = 3 feet = 91.44 cm.;1 Yard = 3 Fuß = 91,44 cm;;;;;;;;;;;;;;;;;;;;;;
3859;Substantive;inch n;das Zoll;;;;;;;;;;;;;;;;;;;;;;;;;;
3860;Substantive;litre n BE;der Liter BE;1 litre = Brit 1.76 pints = 0.22 gallons (Brit) Am 2.11 pints = 0.26 gallons (Am);1 Liter = 1,76 Pinte (Brit) = 0,22 Gallonen (Brit) = 2,11 Pinte (Am) = 0,26 Gallonen (Am);;;;;;;;;;;;;;;;;;;;;;;;
3861;Substantive;liter n AE;der Liter AE;;;;;;;;;;;;;;;;;;;;;;;;;;
3862;Substantive;pint n;das Pint;1 pint = Br. 0.57 l.;1 Pinte = (Brit) 0,57 l;1 pint = Am. 0.47 l.;1 Pinte = (Am) 0,47 l;;;;;;;;;;;;;;;;;;;;;;
3863;Substantive;gallon n;die Gallone;1 gallon = Br. 4.546 l.;1 Gallone = (Brit) 4,546 l;1 gallon = Am. 3.785 l.;1 Gallone = (Am) 3,785 l;;;;;;;;;;;;;;;;;;;;;;
3864;Substantive;barrel n;das Barrel;They bought a barrel of beer for the party.;Sie kauften ein Fass Bier für die Party.;1 barrel = ca. 30-40 gallons.;1 Barrel = ca. 30-40 Gallonen;1 barrel (of oil) = 159 l.;1 Barrel Öl = 159 l;;;;;;;;;;;;;;;;;;;;
3865;Substantive;gram n;das Gramm;1 gram = 0.35 ounces;1 Gramm = 0,35 Unzen;;;;;;;;;;;;;;;;;;;;;;;;
3866;Substantive;gramme n BE;das Gramm BE;;;;;;;;;;;;;;;;;;;;;;;;;;
3867;Substantive;kilo(gram) n;das Kilo(gramm);;;;;;;;;;;;;;;;;;;;;;;;;;
3868;Substantive;ton n, tonne n;die Tonne;1 short ton = 2,000 pounds.;"1 ""kleine"" Tonne = 2.000 Pfund";1 long ton = 2,240 pounds.;"1 ""große"" Tonne = 2.240 Pfund";;;;;;;;;;;;;;;;;;;;;;
3869;Substantive;ounce n;die Unze;1 ounce = 28.25 grammes.;1 Unze = 28,25 Gramm;;;;;;;;;;;;;;;;;;;;;;;;
3870;Verben;measure v;messen;Temperatures are measured in Celsius or Fahrenheit.;Temperaturen werden in Celsius oder Fahrenheit gemessen.;The table measures 100 cm by 60 cm.;Der Tisch misst 100 cm x 60 cm.;Temperature is measured with a thermometer.;Die Temperatur wird mit einem Thermometer gemessen.;;;;;;;;;;;;;;;;;;;;
3871;Substantive;weight n;das Gewicht;Carol went on a diet and lost a lot of weight.;Carol machte eine Diät und verlor viel an Gewicht.;What's your weight?;Wie hoch ist Ihr Gewicht?;;;;;;;;;;;;;;;;;;;;;;
3872;Verben;weigh v;wiegen;Jockeys seldom weigh more than 50 kilos.;Jockeys wiegen selten über 50 Kilo.;I had my luggage weighed.;Ich ließ mein Gepäck wiegen.;;;;;;;;;;;;;;;;;;;;;;
3873;Substantive;thermometer n;das Thermometer;Thermometers are used to measure body temperature.;Thermometer werden verwendet, um die Körpertemperatur zu messen.;;;;;;;;;;;;;;;;;;;;;;;;
3874;Sonstige;all pron;alle;Jane has invited all her friends.;Jane hat alle ihre Freunde eingeladen.;;;;;;;;;;;;;;;;;;;;;;;;
3875;Sonstige;everything pron;alles;We bought everything for a picnic.;Wir haben alles für ein Picknick eingekauft.;You can't have everything.;Du kannst nicht alles haben.;;;;;;;;;;;;;;;;;;;;;;
3876;Sonstige;a lot of pron;viel, viele, viel;You can make a lot of money as a professional football player.;Als Berufsfußballer kann man viel Geld verdienen.;They had a lot of fun.;Sie hatten viel Spaß.;;;;;;;;;;;;;;;;;;;;;;
3877;Sonstige;much pron;viel;I don't go out much because I haven't got much time.;Ich gehe nicht viel aus, weil ich nicht viel Zeit habe.;That's a bit much.;Das ist etwas viel.;;;;;;;;;;;;;;;;;;;;;;
3878;Sonstige;many pron;viele;I haven't got many CDs but I've got a lot of books.;Ich habe nicht viele CDs, aber ich habe viele Bücher.;Many of them were killed.;Viele von ihnen wurden getötet.;;;;;;;;;;;;;;;;;;;;;;
3879;Sonstige;little pron;wenig;Mary had very little money in her purse.;Mary hatte sehr wenig Geld im Portemonnaie.;;;;;;;;;;;;;;;;;;;;;;;;
3880;Sonstige;few pron;wenig, wenige, wenig;Many people live to be 80, but few live to be 100.;Viele Menschen werden 80 Jahre, aber wenige werden 100 Jahre alt.;;;;;;;;;;;;;;;;;;;;;;;;
3881;Sonstige;each pron;jeder, jede, jedes pron;We have five rooms, each with its own bathroom.;Wir haben fünf Zimmer, jedes mit eigenem Bad.;Each of the children got a small present.;Jedes der Kinder bekam ein kleines Geschenk.;;;;;;;;;;;;;;;;;;;;;;
3882;Sonstige;every pron;jeder, jede, jedes;We go to see Grandma every day.;Wir besuchen Oma jeden Tag.;The doctor came to see the patient every day.;Der Arzt kam jeden Tag den Patienten besuchen.;;;;;;;;;;;;;;;;;;;;;;
3883;Sonstige;somebody pron;jemand;There's somebody who wants to talk to you.;Da ist jemand, der dich sprechen will.;Somebody must have seen it.;Jemand muss es gesehen haben.;;;;;;;;;;;;;;;;;;;;;;
3884;Sonstige;someone pron;jemand;Someone's put salt in my coffee.;Jemand hat mir Salz in den Kaffee getan.;Ask someone else.;Frag jemand anderen!;;;;;;;;;;;;;;;;;;;;;;
3885;Sonstige;anyone pron;(irgend)jemand;Has anyone seen my pocket calculator?;Hat irgendjemand meinen Taschenrechner gesehen?;Is there anyone who can change £10?;Kann jemand 10 Pfund wechseln?;;;;;;;;;;;;;;;;;;;;;;
3886;Sonstige;everybody pron;jeder(mann), alle;In small villages everybody knows everybody else.;In kleinen Dörfern kennt jeder jeden.;In small towns everybody knows everybody else.;In der Kleinstadt kennt jeder jeden.;;;;;;;;;;;;;;;;;;;;;;
3887;Sonstige;everyone pron;jeder(mann), alle;Everyone can have a chocolate bar.;Jeder darf eine Tafel Schokolade haben.;Everyone thought that he was abroad.;Jeder(mann) dachte, er wäre im Ausland.;;;;;;;;;;;;;;;;;;;;;;
3888;Sonstige;no one pron;keiner, keine, keines;No one expected the reunification of Germany.;Keiner erwartete die Wiedervereinigung Deutschlands.;;;;;;;;;;;;;;;;;;;;;;;;
3889;Sonstige;nobody pron;niemand, keiner, keine, keines;I called but nobody answered the phone.;Ich habe angerufen, aber niemand ging ans Telefon.;Nobody was at home.;Niemand war zu Hause.;;;;;;;;;;;;;;;;;;;;;;
3890;Sonstige;both pron;beide;Both of his parents are teachers.;Seine Eltern sind beide Lehrer.;Why not take both?;Warum nimmst du nicht beide?;;;;;;;;;;;;;;;;;;;;;;
3891;Sonstige;enough pron;genug, genügend;There isn't enough to eat in our fridge.;Es gibt nicht genug zu essen in unserem Kühlschrank.;;;;;;;;;;;;;;;;;;;;;;;;
3892;Sonstige;quite pron;ziemlich;It takes quite a while to get from the airport to the centre.;Es dauert ziemlich lange, vom Flughafen zum Zentrum zu kommen.;;;;;;;;;;;;;;;;;;;;;;;;
3893;Sonstige;another pron;noch ein, noch eine, noch ein;Would you like another cup of tea?;Möchten Sie noch eine Tasse Tee?;;;;;;;;;;;;;;;;;;;;;;;;
3894;Sonstige;some pron;etwas, einige, ein paar;We had some cheese and biscuits for tea.;Wir hatten etwas Käse und Gebäck zum Tee.;;;;;;;;;;;;;;;;;;;;;;;;
3895;Sonstige;something pron;etwas;We can eat something after the show.;Wir können nach der Vorstellung etwas essen.;They wanted something to eat.;Sie wollten etwas zu essen.;;;;;;;;;;;;;;;;;;;;;;
3896;Sonstige;any pron;etwas, irgendein, irgendeine, irgendein, irgendwelche;Have you got any money?;Hast du Geld?;;;;;;;;;;;;;;;;;;;;;;;;
3897;Sonstige;anything pron;(irgend)etwas;Is there anything I can do for you?;Kann ich etwas für Sie tun?;You can take anything you need.;Du kannst (alles) nehmen, was du brauchst.;Did she tell you anything?;Hat sie dir etwas erzählt?;;;;;;;;;;;;;;;;;;;;
3898;Sonstige;no pron;kein, keine, kein;There were not enough doctors, and no hospitals.;Es gab nicht genügend Ärzte und keine Krankenhäuser.;;;;;;;;;;;;;;;;;;;;;;;;
3899;Sonstige;nothing pron;nichts;The safe's empty. There's nothing in it.;Der Safe ist leer. Es ist nichts darin.;Nothing could be done about it.;Man konnte nichts dagegen tun.;;;;;;;;;;;;;;;;;;;;;;
3900;Adjektive und Adverbien;a bit adv;etwas, ein bisschen;I'm a bit tired and am going to lie down for a while.;Ich bin etwas müde und lege mich ein wenig hin.;This was a bit too much for her.;Das war ein bisschen zu viel für sie.;;;;;;;;;;;;;;;;;;;;;;
3901;Adjektive und Adverbien;about adv;etwa, ungefähr;New York City has about eight million inhabitants.;New York City hat ungefähr acht Millionen Einwohner.;;;;;;;;;;;;;;;;;;;;;;;;
3902;Substantive;piece n;das Stück;For dessert you can have ice cream and a piece of apple pie.;Zum Nachtisch können Sie Eis und ein Stück Apfelkuchen haben.;May I please have a piece of cake?;Darf ich bitte ein Stück Kuchen haben?;;;;;;;;;;;;;;;;;;;;;;
3903;Substantive;pair n;das Paar;The socks you are wearing aren't a pair.;Die Socken, die du anhast, sind kein Paar.;I'd like a pair of gloves.;Ich möchte ein Paar Handschuhe.;;;;;;;;;;;;;;;;;;;;;;
3904;Substantive;group n;die Gruppe;Travelling in a group is more fun than travelling alone.;Das Reisen in der Gruppe macht mehr Spaß als allein zu reisen.;There's a group of Americans.;Da drüben ist eine Gruppe Amerikaner.;;;;;;;;;;;;;;;;;;;;;;
3905;Sonstige;none pron;keiner, keine, keines;None of the three public phones was working.;Keine der drei öffentlichen Telefonzellen funktionierte.;I looked for some bread but there was none.;Ich suchte Brot, aber es war keines da.;;;;;;;;;;;;;;;;;;;;;;
3906;Verben;contain v;enthalten;Skimmed milk contains less fat.;Entrahmte Milch enthält weniger Fett.;The box contains sweets.;Die Schachtel enthält Süßigkeiten.;;;;;;;;;;;;;;;;;;;;;;
3907;Substantive;quantity n;die Quantität, die Menge;Quality is more important than quantity.;Qualität ist wichtiger als Quantität.;I only need a small quantity of paint.;Ich brauche nur eine kleine Menge Farbe.;;;;;;;;;;;;;;;;;;;;;;
3908;Adjektive und Adverbien;numerous adj;zahlreich;I found numerous folders on my desk.;Ich fand zahlreiche Ordner auf meinem Schreibtisch.;;;;;;;;;;;;;;;;;;;;;;;;
3909;Substantive;kind n;die Art, die Sorte;There are 50 different kinds of kangaroos in Australia.;Es gibt 50 verschiedene Arten von Kängurus in Australien.;He knows many kinds of trees.;Er kennt viele Baumarten.;;;;;;;;;;;;;;;;;;;;;;
3910;Substantive;sort n;die Art, die Sorte;In England you can buy many different sorts of tea.;In England kann man viele verschiedene Sorten Tee kaufen.;I like many sorts of biscuits.;Ich mag viele Sorten Kekse.;;;;;;;;;;;;;;;;;;;;;;
3911;Substantive;type n;die Sorte, die Art, der Typ;I bought two types of coffee.;Ich habe zwei Sorten Kaffee gekauft.;What type of person would do such a thing?;Was für ein Typ würde so etwas machen?;;;;;;;;;;;;;;;;;;;;;;
3912;Substantive;quality n;die Qualität;It costs more but it's also better quality.;Es kostet mehr, ist aber auch bessere Qualität.;What are her best qualities?;Welches sind ihre besten Eigenschaften?;Is that the best quality?;Ist das die beste Qualität?;;;;;;;;;;;;;;;;;;;;
3913;Substantive;level n;die Ebene, das Niveau;You can park on the top level of the building.;Man kann auf der oberen Ebene des Gebäudes parken.;Her new novel is on a completely different level.;Ihr neuer Roman steht auf einem völlig anderen Niveau.;She teaches English to students at all levels.;Sie unterrichtet Englisch für Studenten aller Stufen.;;;;;;;;;;;;;;;;;;;;
3914;Substantive;brand n;die Marke, die Sorte;What brand of chewing gum do you like best?;Welche Marke magst du bei Kaugummi am liebsten?;;;;;;;;;;;;;;;;;;;;;;;;
3915;Substantive;series n sg;die Serie, die Reihe;One mistake led to a whole series of accidents.;Ein Fehler führte zu einer ganzen Reihe von Unfällen.;Oliver showed me a series of books on South America.;Oliver zeigte mir eine Reihe von Büchern über Südamerika.;I don't like that new television series.;Diese neue Fernsehserie gefällt mir nicht.;;;;;;;;;;;;;;;;;;;;
3916;Sonstige;as ... as conj;(genau)so ... wie;Robert's as intelligent as his teacher.;Robert ist genauso intelligent wie sein Lehrer.;It's urgent - come as soon as possible!;Es ist dringend - kommt so schnell wie möglich!;;;;;;;;;;;;;;;;;;;;;;
3917;Sonstige;than prep;als;Callum's only 15, but taller than his father.;Callum ist erst 15, aber größer als sein Vater.;Helen is taller than her brother.;Helen ist größer als ihr Bruder.;;;;;;;;;;;;;;;;;;;;;;
3918;Adjektive und Adverbien;together adv;zusammen;The family were all together again at last.;Die ganze Familie war endlich wieder zusammen.;He couldn't get the ends of the rope together.;Er konnte die Enden des Seils nicht zusammenbringen.;;;;;;;;;;;;;;;;;;;;;;
3919;Substantive;part n;der Teil;These parts of a car must be checked regularly.;Diese Teile eines Autos müssen regelmäßig kontrolliert werden.;She mixed three parts wine and two parts water.;Sie mischte drei Teile Wein und zwei Teile Wasser.;;;;;;;;;;;;;;;;;;;;;;
3920;Adjektive und Adverbien;regular adj;regelmäßig;Trains to Dover run at regular intervals.;Die Züge nach Dover verkehren in regelmäßigen Abständen.;To arrive is a regular English verb.;To arrive ist ein regelmäßiges englisches Verb.;;;;;;;;;;;;;;;;;;;;;;
3921;Adjektive und Adverbien;only adv;nur;There were only two of us against five of them.;Wir waren nur zu zweit gegen fünf von ihnen.;Only six men had come.;Es waren nur sechs Männer gekommen.;;;;;;;;;;;;;;;;;;;;;;
3922;Adjektive und Adverbien;different adj;verschieden, unterschiedlich;The cars look the same but have different engines.;Die Autos sehen gleich aus, haben aber verschiedene Motoren.;The brothers are very different from each other.;Die Brüder sind sehr verschieden.;;;;;;;;;;;;;;;;;;;;;;
3923;Substantive;opposite n;das Gegenteil;"The opposite of ""interesting"" is ""boring"".";"Das Gegenteil von ""interessant"" ist ""langweilig"".";White and black are opposites.;Weiß und Schwarz sind Gegensätze.;;;;;;;;;;;;;;;;;;;;;;
